"Label (Grouping)","Total:","Total:!!Car, truck, or van:","Total:!!Car, truck, or van:!!Drove alone","Total:!!Car, truck, or van:!!Carpooled:","Total:!!Car, truck, or van:!!Carpooled:!!In 2-person carpool","Total:!!Car, truck, or van:!!Carpooled:!!In 3-person carpool","Total:!!Car, truck, or van:!!Carpooled:!!In 4-or-more-person carpool","Total:!!Public transportation (excluding taxicab):","Total:!!Public transportation (excluding taxicab):!!Bus","Total:!!Public transportation (excluding taxicab):!!Subway or elevated rail","Total:!!Public transportation (excluding taxicab):!!Long-distance train or commuter rail","Total:!!Public transportation (excluding taxicab):!!Light rail, streetcar or trolley (carro público in Puerto Rico)","Total:!!Public transportation (excluding taxicab):!!Ferryboat","Total:!!Bicycle","Total:!!Walked","Total:!!Taxicab, motorcycle, or other means","Total:!!Worked from home","Total:!!Male:","Total:!!Male:!!Car, truck, or van:","Total:!!Male:!!Car, truck, or van:!!Drove alone","Total:!!Male:!!Car, truck, or van:!!Carpooled:","Total:!!Male:!!Car, truck, or van:!!Carpooled:!!In 2-person carpool","Total:!!Male:!!Car, truck, or van:!!Carpooled:!!In 3-person carpool","Total:!!Male:!!Car, truck, or van:!!Carpooled:!!In 4-or-more-person carpool","Total:!!Male:!!Public transportation (excluding taxicab):","Total:!!Male:!!Public transportation (excluding taxicab):!!Bus","Total:!!Male:!!Public transportation (excluding taxicab):!!Subway or elevated rail","Total:!!Male:!!Public transportation (excluding taxicab):!!Long-distance train or commuter rail","Total:!!Male:!!Public transportation (excluding taxicab):!!Light rail, streetcar or trolley (carro público in Puerto Rico)","Total:!!Male:!!Public transportation (excluding taxicab):!!Ferryboat","Total:!!Male:!!Bicycle","Total:!!Male:!!Walked","Total:!!Male:!!Taxicab, motorcycle, or other means","Total:!!Male:!!Worked from home","Total:!!Female:","Total:!!Female:!!Car, truck, or van:","Total:!!Female:!!Car, truck, or van:!!Drove alone","Total:!!Female:!!Car, truck, or van:!!Carpooled:","Total:!!Female:!!Car, truck, or van:!!Carpooled:!!In 2-person carpool","Total:!!Female:!!Car, truck, or van:!!Carpooled:!!In 3-person carpool","Total:!!Female:!!Car, truck, or van:!!Carpooled:!!In 4-or-more-person carpool","Total:!!Female:!!Public transportation (excluding taxicab):","Total:!!Female:!!Public transportation (excluding taxicab):!!Bus","Total:!!Female:!!Public transportation (excluding taxicab):!!Subway or elevated rail","Total:!!Female:!!Public transportation (excluding taxicab):!!Long-distance train or commuter rail","Total:!!Female:!!Public transportation (excluding taxicab):!!Light rail, streetcar or trolley (carro público in Puerto Rico)","Total:!!Female:!!Public transportation (excluding taxicab):!!Ferryboat","Total:!!Female:!!Bicycle","Total:!!Female:!!Walked","Total:!!Female:!!Taxicab, motorcycle, or other means","Total:!!Female:!!Worked from home"
"    Margin of Error","±2,578","±2,295","±2,626","±1,578","±1,281","±966","±618","±425","±419","±41","±13","±34","±34","±375","±338","±741","±1,604","±1,708","±1,623","±1,816","±1,159","±851","±723","±571","±339","±335","±9","±34","±34","±34","±356","±303","±353","±1,094","±1,626","±1,473","±1,582","±866","±813","±332","±153","±175","±169","±40","±13","±34","±34","±164","±203","±639","±851"
"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","977,672","858,424","773,160","85,264","64,742","12,855","7,667","8,568","7,577","80","697","131","83","1,306","12,048","10,314","87,012","514,380","453,728","410,791","42,937","32,954","6,533","3,450","4,547","3,995","18","403","92","39","933","6,200","6,048","42,924","463,292","404,696","362,369","42,327","31,788","6,322","4,217","4,021","3,582","62","294","39","44","373","5,848","4,266","44,088"
"    Margin of Error","±4,533","±4,376","±4,344","±2,464","±2,051","±1,327","±792","±974","±926","±70","±226","±89","±112","±367","±917","±1,077","±2,700","±3,343","±3,199","±3,302","±1,816","±1,491","±886","±480","±670","±645","±23","±149","±75","±55","±285","±639","±759","±1,960","±3,181","±3,156","±3,160","±1,755","±1,494","±855","±580","±507","±480","±67","±139","±49","±58","±160","±631","±610","±2,102"
"New Bern, NC Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","53,814","49,415","43,195","6,220","4,148","1,237","835","159","143","0","0","0","16","99","1,053","725","2,363","30,364","27,598","23,879","3,719","2,483","742","494","139","132","0","0","0","7","80","810","577","1,160","23,450","21,817","19,316","2,501","1,665","495","341","20","11","0","0","0","9","19","243","148","1,203"
"    Margin of Error","±1,184","±1,315","±1,223","±852","±634","±288","±345","±98","±94","±31","±31","±31","±28","±67","±330","±228","±403","±769","±885","±841","±588","±450","±203","±234","±93","±93","±31","±31","±31","±13","±60","±281","±195","±271","±834","±791","±726","±474","±351","±182","±189","±21","±15","±31","±31","±31","±15","±30","±110","±100","±276"
"New Haven-Milford, CT Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","420,922","358,450","324,290","34,160","27,707","3,758","2,695","14,526","10,852","350","3,205","103","16","1,966","14,031","4,672","27,277","210,764","180,567","163,015","17,552","13,808","2,167","1,577","6,735","4,411","214","2,055","39","16","1,051","6,490","2,289","13,632","210,158","177,883","161,275","16,608","13,899","1,591","1,118","7,791","6,441","136","1,150","64","0","915","7,541","2,383","13,645"
"    Margin of Error","±3,179","±3,442","±3,323","±1,700","±1,633","±554","±462","±1,175","±993","±128","±451","±66","±19","±371","±889","±662","±1,689","±2,030","±2,118","±2,281","±1,122","±1,015","±454","±366","±627","±464","±107","±367","±41","±19","±214","±693","±442","±1,119","±2,234","±2,427","±2,321","±1,193","±1,159","±253","±272","±860","±794","±70","±222","±57","±30","±281","±665","±426","±1,123"
"New Orleans-Metairie, LA Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","578,725","504,754","446,792","57,962","44,140","8,154","5,668","12,471","11,052","125","61","1,115","118","5,922","13,451","8,427","33,700","292,712","254,805","226,809","27,996","20,810","4,251","2,935","6,174","5,336","29","46","702","61","3,841","6,753","4,774","16,365","286,013","249,949","219,983","29,966","23,330","3,903","2,733","6,297","5,716","96","15","413","57","2,081","6,698","3,653","17,335"
"    Margin of Error","±4,289","±5,063","±5,110","±2,433","±2,115","±851","±727","±906","±865","±79","±48","±194","±69","±602","±908","±836","±1,940","±3,108","±3,285","±3,459","±1,545","±1,342","±681","±476","±621","±568","±31","±44","±144","±47","±546","±572","±674","±1,153","±2,945","±3,250","±3,182","±1,623","±1,395","±546","±526","±586","±566","±75","±22","±110","±44","±319","±667","±605","±1,410"
"New York-Newark-Jersey City, NY-NJ-PA Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","9,256,554","5,067,219","4,487,754","579,465","412,457","85,646","81,362","2,761,756","654,988","1,733,366","332,583","17,007","23,812","64,910","523,412","157,319","681,938","4,826,155","2,732,423","2,429,534","302,889","211,084","46,708","45,097","1,379,571","290,244","868,048","198,254","9,520","13,505","46,195","251,878","81,446","334,642","4,430,399","2,334,796","2,058,220","276,576","201,373","38,938","36,265","1,382,185","364,744","865,318","134,329","7,487","10,307","18,715","271,534","75,873","347,296"
"    Margin of Error","±16,518","±13,793","±14,182","±7,411","±5,642","±2,743","±2,688","±14,792","±6,853","±11,532","±5,080","±1,081","±1,221","±2,283","±5,758","±3,576","±9,511","±10,374","±8,986","±9,528","±4,559","±3,638","±1,909","±1,877","±9,108","±4,297","±7,749","±3,671","±835","±899","±1,948","±4,259","±2,256","±5,457","±11,288","±9,160","±8,746","±4,545","±3,401","±1,670","±1,508","±9,063","±4,767","±7,098","±2,963","±654","±811","±1,249","±4,443","±2,804","±6,102"
"Niles, MI Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","69,709","62,894","56,247","6,647","5,496","846","305","442","307","13","103","4","15","196","1,896","725","3,556","36,435","32,711","29,532","3,179","2,648","425","106","270","166","4","81","4","15","154","1,170","431","1,699","33,274","30,183","26,715","3,468","2,848","421","199","172","141","9","22","0","0","42","726","294","1,857"
"    Margin of Error","±1,191","±1,185","±1,216","±636","±555","±254","±139","±124","±118","±14","±43","±6","±22","±79","±327","±157","±444","±775","±749","±768","±383","±341","±160","±56","±101","±91","±3","±40","±6","±22","±70","±287","±118","±264","±828","±772","±776","±424","±359","±147","±120","±87","±86","±14","±16","±26","±26","±34","±146","±110","±327"
"North Port-Sarasota-Bradenton, FL Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","333,907","291,935","261,256","30,679","23,456","4,133","3,090","2,109","1,905","87","25","25","67","1,994","2,908","4,112","30,849","172,997","149,331","133,641","15,690","11,620","2,247","1,823","923","788","66","8","18","43","1,557","1,657","2,763","16,766","160,910","142,604","127,615","14,989","11,836","1,886","1,267","1,186","1,117","21","17","7","24","437","1,251","1,349","14,083"
"    Margin of Error","±3,906","±3,407","±3,293","±1,872","±1,581","±682","±810","±416","±390","±91","±23","±25","±68","±485","±457","±566","±1,801","±2,530","±2,357","±2,376","±1,152","±956","±469","±472","±227","±211","±85","±13","±22","±51","±431","±390","±507","±1,343","±2,221","±2,045","±1,907","±1,233","±1,084","±429","±451","±313","±303","±37","±19","±12","±40","±163","±259","±370","±962"
"Norwich-New London, CT Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","135,907","118,673","106,922","11,751","9,836","1,104","811","2,055","1,604","50","384","12","5","323","3,682","1,391","9,783","73,246","63,462","57,777","5,685","4,380","769","536","890","623","43","219","0","5","271","2,376","981","5,266","62,661","55,211","49,145","6,066","5,456","335","275","1,165","981","7","165","12","0","52","1,306","410","4,517"
"    Margin of Error","±1,508","±1,831","±1,988","±1,088","±992","±346","±230","±408","±384","±46","±150","±21","±6","±116","±466","±308","±984","±961","±1,148","±1,323","±667","±506","±328","±160","±220","±198","±45","±102","±30","±6","±107","±385","±275","±629","±1,174","±1,238","±1,289","±732","±679","±110","±125","±359","±334","±9","±111","±21","±30","±44","±290","±128","±543"
"Ocala, FL Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","130,351","117,834","104,639","13,195","10,438","1,785","972","522","502","14","0","6","0","231","907","1,624","9,233","65,454","59,085","53,006","6,079","4,937","686","456","207","207","0","0","0","0","132","631","993","4,406","64,897","58,749","51,633","7,116","5,501","1,099","516","315","295","14","0","6","0","99","276","631","4,827"
"    Margin of Error","±2,703","±2,668","±2,974","±1,214","±1,210","±401","±320","±216","±212","±23","±34","±9","±34","±134","±297","±455","±1,109","±1,623","±1,635","±1,830","±864","±816","±244","±207","±146","±146","±34","±34","±34","±34","±103","±245","±409","±695","±1,805","±1,827","±1,911","±797","±773","±287","±189","±158","±152","±23","±34","±9","±34","±85","±126","±276","±772"
"Ocean City, NJ Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","41,421","36,051","32,836","3,215","2,767","280","168","571","412","12","130","3","14","614","1,715","520","1,950","21,952","18,866","17,157","1,709","1,416","172","121","357","256","8","84","3","6","366","972","401","990","19,469","17,185","15,679","1,506","1,351","108","47","214","156","4","46","0","8","248","743","119","960"
"    Margin of Error","±981","±1,055","±1,066","±422","±419","±109","±76","±152","±141","±11","±76","±6","±21","±171","±319","±230","±276","±622","±690","±688","±284","±279","±87","±64","±106","±100","±7","±44","±6","±9","±150","±262","±210","±180","±661","±649","±694","±264","±252","±52","±30","±118","±109","±6","±48","±30","±12","±107","±203","±80","±186"
"Odessa, TX Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","74,298","69,799","60,517","9,282","6,637","1,487","1,158","222","210","0","6","6","0","50","1,274","636","2,317","44,262","41,439","35,810","5,629","3,780","833","1,016","194","188","0","6","0","0","36","887","452","1,254","30,036","28,360","24,707","3,653","2,857","654","142","28","22","0","0","6","0","14","387","184","1,063"
"    Margin of Error","±1,601","±1,602","±1,634","±1,035","±842","±386","±401","±160","±158","±33","±11","±12","±33","±64","±469","±205","±596","±1,032","±1,036","±1,135","±803","±612","±278","±396","±162","±162","±33","±11","±33","±33","±62","±371","±207","±443","±1,258","±1,217","±1,186","±521","±472","±190","±67","±25","±21","±33","±33","±12","±33","±24","±160","±100","±308"
"Ogden-Clearfield, UT Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","324,071","285,049","254,510","30,539","22,849","4,159","3,531","4,953","2,768","121","1,909","105","50","1,006","4,081","2,904","26,078","181,894","160,703","144,267","16,436","12,241","2,145","2,050","3,163","1,739","77","1,283","59","5","686","2,496","2,099","12,747","142,177","124,346","110,243","14,103","10,608","2,014","1,481","1,790","1,029","44","626","46","45","320","1,585","805","13,331"
"    Margin of Error","±2,309","±2,275","±2,380","±1,691","±1,474","±515","±473","±523","±435","±68","±313","±61","±44","±275","±508","±416","±1,458","±1,367","±1,572","±1,533","±1,026","±950","±335","±345","±402","±311","±52","±233","±49","±8","±203","±355","±365","±947","±1,826","±1,948","±1,915","±1,058","±894","±379","±282","±267","±236","±38","±183","±35","±41","±140","±277","±178","±931"
"Oklahoma City, OK Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","667,970","609,452","546,892","62,560","48,381","8,462","5,717","2,642","2,304","67","23","232","16","2,093","10,585","6,841","36,357","354,490","325,163","295,208","29,955","23,143","3,604","3,208","1,554","1,391","25","23","115","0","1,354","6,111","4,563","15,745","313,480","284,289","251,684","32,605","25,238","4,858","2,509","1,088","913","42","0","117","16","739","4,474","2,278","20,612"
"    Margin of Error","±4,468","±4,564","±4,596","±2,427","±2,100","±858","±741","±418","±392","±60","±26","±153","±27","±334","±898","±547","±1,744","±3,145","±3,233","±3,124","±1,533","±1,392","±578","±560","±340","±324","±41","±26","±136","±23","±314","±675","±449","±1,132","±2,626","±2,655","±2,812","±1,508","±1,301","±531","±365","±221","±202","±40","±23","±87","±27","±242","±528","±290","±1,464"
"Olympia-Lacey-Tumwater, WA Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","132,522","114,419","102,167","12,252","9,249","1,927","1,076","2,449","2,266","0","173","10","0","762","2,553","1,690","10,649","69,442","60,176","54,365","5,811","4,602","811","398","1,319","1,186","0","123","10","0","482","1,350","1,254","4,861","63,080","54,243","47,802","6,441","4,647","1,116","678","1,130","1,080","0","50","0","0","280","1,203","436","5,788"
